_id,artists.href,artists.items.0.external_urls.spotify,artists.items.0.followers.href,artists.items.0.followers.total,artists.items.0.genres.0,artists.items.0.genres.1,artists.items.0.genres.2,artists.items.0.genres.3,artists.items.0.genres.4,artists.items.0.genres.5,artists.items.0.genres.6,artists.items.0.genres.7,artists.items.0.genres.8,artists.items.0.genres.9,artists.items.0.href,artists.items.0.id,artists.items.0.images.0.height,artists.items.0.images.0.url,artists.items.0.images.0.width,artists.items.0.images.1.height,artists.items.0.images.1.url,artists.items.0.images.1.width,artists.items.0.images.2.height,artists.items.0.images.2.url,artists.items.0.images.2.width,artists.items.0.images.3.height,artists.items.0.images.3.url,artists.items.0.images.3.width,artists.items.0.name,artists.items.0.popularity,artists.items.0.type,artists.items.0.uri,artists.limit,artists.next,artists.offset,artists.previous,artists.total
5fbc5c5c1790a7e7ff55ca87,https://api.spotify.com/v1/search?query=maluma&type=artist&offset=0&limit=1,https://open.spotify.com/artist/1r4hJ1h58CWwUQe3MxPuau,,21841856,reggaeton,reggaeton colombiano,,,,,,,,,https://api.spotify.com/v1/artists/1r4hJ1h58CWwUQe3MxPuau,1r4hJ1h58CWwUQe3MxPuau,640,https://i.scdn.co/image/0b6f5467bbde78796b33d8eed85157620b3080cc,640,320,https://i.scdn.co/image/6265d3a759f85b133744209341c9bc87f75d919c,320,160,https://i.scdn.co/image/bb1ae742982c6e4d90c8d40d1f860b1e3f89e7d2,160,,,,Maluma,95,artist,spotify:artist:1r4hJ1h58CWwUQe3MxPuau,1,https://api.spotify.com/v1/search?query=maluma&type=artist&offset=1&limit=1,0,,11
5fbc5c5d1790a7e7ff55ca88,https://api.spotify.com/v1/search?query=marshmello&type=artist&offset=0&limit=1,https://open.spotify.com/artist/64KEffDW9EtZ1y2vBYgq8T,,27890261,brostep,edm,pop,pop dance,progressive electro house,,,,,,https://api.spotify.com/v1/artists/64KEffDW9EtZ1y2vBYgq8T,64KEffDW9EtZ1y2vBYgq8T,640,https://i.scdn.co/image/80537745bb00731ffd638b8a64f208b3f86a7332,640,320,https://i.scdn.co/image/43495853a629696d26e9569e77702a1262bcfd8b,320,160,https://i.scdn.co/image/0d1c13ef88c3f8bf8bd85282df9c78c9222cc00c,160,,,,Marshmello,91,artist,spotify:artist:64KEffDW9EtZ1y2vBYgq8T,1,https://api.spotify.com/v1/search?query=marshmello&type=artist&offset=1&limit=1,0,,16
5fbc5c5d1790a7e7ff55ca89,https://api.spotify.com/v1/search?query=mary+j.+blige&type=artist&offset=0&limit=1,https://open.spotify.com/artist/1XkoF8ryArs86LZvFOkbyr,,2469741,dance pop,hip pop,neo soul,pop,r&b,urban contemporary,,,,,https://api.spotify.com/v1/artists/1XkoF8ryArs86LZvFOkbyr,1XkoF8ryArs86LZvFOkbyr,640,https://i.scdn.co/image/571753934f6679837e4f74ffc597484204542145,640,320,https://i.scdn.co/image/15e2da7f795db07d3105b2fb99fd4ed3e79ca1b6,320,160,https://i.scdn.co/image/a76d2da21724794cead3e0db1bca1dd324ea030c,160,,,,Mary J. Blige,75,artist,spotify:artist:1XkoF8ryArs86LZvFOkbyr,1,https://api.spotify.com/v1/search?query=mary+j.+blige&type=artist&offset=1&limit=1,0,,5
5fbc5c5d1790a7e7ff55ca8a,https://api.spotify.com/v1/search?query=matt+o&type=artist&offset=0&limit=1,https://open.spotify.com/artist/2J6pigOrBmKQgqJUY5UM7r,,218750,melodic rap,underground hip hop,vapor trap,,,,,,,,https://api.spotify.com/v1/artists/2J6pigOrBmKQgqJUY5UM7r,2J6pigOrBmKQgqJUY5UM7r,640,https://i.scdn.co/image/2684b82ac5281fef6183954701ff92695341ba5e,640,320,https://i.scdn.co/image/6b4dc35feebd74e9421491ea50ecf702a9802b6f,320,160,https://i.scdn.co/image/c0ae0dc60fdd16d575e905a6373fd7fe96c40b64,160,,,,Matt Ox,59,artist,spotify:artist:2J6pigOrBmKQgqJUY5UM7r,1,https://api.spotify.com/v1/search?query=matt+o&type=artist&offset=1&limit=1,0,,530
5fbc5c5d1790a7e7ff55ca8b,https://api.spotify.com/v1/search?query=meek+mill&type=artist&offset=0&limit=1,https://open.spotify.com/artist/20sxb77xiYeusSH8cVdatc,,4560562,hip hop,philly rap,pop rap,rap,southern hip hop,trap,,,,,https://api.spotify.com/v1/artists/20sxb77xiYeusSH8cVdatc,20sxb77xiYeusSH8cVdatc,640,https://i.scdn.co/image/2c9ec5abeb91b41b6fac18ec974c7a2b85319c5d,640,320,https://i.scdn.co/image/60ff678d1d0d5362c20c54160faa4622a22a1455,320,160,https://i.scdn.co/image/4b9aa6c872d507f298a2eea6bb9e3dde7226c514,160,,,,Meek Mill,83,artist,spotify:artist:20sxb77xiYeusSH8cVdatc,1,https://api.spotify.com/v1/search?query=meek+mill&type=artist&offset=1&limit=1,0,,4
5fbc5c5d1790a7e7ff55ca8c,https://api.spotify.com/v1/search?query=megan+thee+stallion&type=artist&offset=0&limit=1,https://open.spotify.com/artist/181bsRPaVXVlUKXrxwZfHK,,2485606,houston rap,pop,pop rap,trap queen,,,,,,,https://api.spotify.com/v1/artists/181bsRPaVXVlUKXrxwZfHK,181bsRPaVXVlUKXrxwZfHK,640,https://i.scdn.co/image/7bca4cddd5903957a727ae5b49936cd57d801d05,640,320,https://i.scdn.co/image/269960de592b3ccfd48e0b5c0e1cfa7159d10fdf,320,160,https://i.scdn.co/image/6a68a8b1db96036f9c2e12f62263ef457feec425,160,,,,Megan Thee Stallion,90,artist,spotify:artist:181bsRPaVXVlUKXrxwZfHK,1,,0,,1
5fbc5c5e1790a7e7ff55ca8d,https://api.spotify.com/v1/search?query=metro+boomin&type=artist&offset=0&limit=1,https://open.spotify.com/artist/0iEtIxbK0KxaSlF7G42ZOp,,2149648,hip hop,pop rap,rap,southern hip hop,trap,,,,,,https://api.spotify.com/v1/artists/0iEtIxbK0KxaSlF7G42ZOp,0iEtIxbK0KxaSlF7G42ZOp,640,https://i.scdn.co/image/8986705c72b71411c261c0f9eb65b6a2c04cfe90,640,320,https://i.scdn.co/image/13b032170cfd38f00fa410540c907461d1ad99b0,320,160,https://i.scdn.co/image/1799ccf71c3bbf09c0ae0705b5fde702cc4bdb04,160,,,,Metro Boomin,89,artist,spotify:artist:0iEtIxbK0KxaSlF7G42ZOp,1,https://api.spotify.com/v1/search?query=metro+boomin&type=artist&offset=1&limit=1,0,,4
5fbc5c5e1790a7e7ff55ca8e,https://api.spotify.com/v1/search?query=mez&type=artist&offset=0&limit=1,https://open.spotify.com/artist/30C5wgn4celhRP3Tytv7R6,,10043,north carolina hip hop,,,,,,,,,,https://api.spotify.com/v1/artists/30C5wgn4celhRP3Tytv7R6,30C5wgn4celhRP3Tytv7R6,640,https://i.scdn.co/image/f57502a418ce6ea3b93f0f3ff910513c3ef3eba4,640,320,https://i.scdn.co/image/804002fd411f3ff440f47e8e01532ad2bf81b024,320,160,https://i.scdn.co/image/f53e13e2fc77e3bd01bf9b4e36b6290a27ebdca7,160,,,,Mez,61,artist,spotify:artist:30C5wgn4celhRP3Tytv7R6,1,https://api.spotify.com/v1/search?query=mez&type=artist&offset=1&limit=1,0,,1564
5fbc5c5e1790a7e7ff55ca8f,https://api.spotify.com/v1/search?query=michael+jackson&type=artist&offset=0&limit=1,https://open.spotify.com/artist/3fMbdgg4jU18AjLCKBhRSm,,16405677,pop,r&b,soul,,,,,,,,https://api.spotify.com/v1/artists/3fMbdgg4jU18AjLCKBhRSm,3fMbdgg4jU18AjLCKBhRSm,640,https://i.scdn.co/image/51dad9aaabe5643818840207a9a8957c2ad91bf2,640,320,https://i.scdn.co/image/2e6f35b90c131c137669d06e3c36b1a5d3172864,320,160,https://i.scdn.co/image/4ba613bd55b4954a027377b70b8c6d48639fd70b,160,,,,Michael Jackson,86,artist,spotify:artist:3fMbdgg4jU18AjLCKBhRSm,1,https://api.spotify.com/v1/search?query=michael+jackson&type=artist&offset=1&limit=1,0,,44
5fbc5c5e1790a7e7ff55ca90,https://api.spotify.com/v1/search?query=migos&type=artist&offset=0&limit=1,https://open.spotify.com/artist/6oMuImdp5ZcFhWP0ESe6mG,,10956534,atl hip hop,hip hop,pop rap,rap,trap,,,,,,https://api.spotify.com/v1/artists/6oMuImdp5ZcFhWP0ESe6mG,6oMuImdp5ZcFhWP0ESe6mG,640,https://i.scdn.co/image/ba2d3bfa4c427f1a12ec667f4138bb5d3ecd661c,640,320,https://i.scdn.co/image/c2a5142e43a9ac21bce1b0106b276ec60d4fc4f8,320,160,https://i.scdn.co/image/3ec6d96d15df60ed1a7333c218fa26376d93d8db,160,,,,Migos,84,artist,spotify:artist:6oMuImdp5ZcFhWP0ESe6mG,1,https://api.spotify.com/v1/search?query=migos&type=artist&offset=1&limit=1,0,,31
5fbc5c5f1790a7e7ff55ca91,https://api.spotify.com/v1/search?query=miguel&type=artist&offset=0&limit=1,https://open.spotify.com/artist/360IAlyVv4PCEVjgyMZrxK,,3084426,dance pop,pop,pop rap,r&b,urban contemporary,,,,,,https://api.spotify.com/v1/artists/360IAlyVv4PCEVjgyMZrxK,360IAlyVv4PCEVjgyMZrxK,640,https://i.scdn.co/image/b3dc491decb5b3e054935375acf7ed60c139ddf2,640,320,https://i.scdn.co/image/c4bb4ca37b22c8826e6192b3656e8ea0c3535132,320,160,https://i.scdn.co/image/426b884e87fc511afce414c8cea010e1fd3934e9,160,,,,Miguel,82,artist,spotify:artist:360IAlyVv4PCEVjgyMZrxK,1,https://api.spotify.com/v1/search?query=miguel&type=artist&offset=1&limit=1,0,,4101
5fbc5c5f1790a7e7ff55ca92,https://api.spotify.com/v1/search?query=mike+will+made-it&type=artist&offset=0&limit=1,https://open.spotify.com/artist/0NWbwDZY1VkRqFafuQm6wk,,1136200,atl hip hop,hip hop,pop rap,rap,southern hip hop,trap,underground hip hop,,,,https://api.spotify.com/v1/artists/0NWbwDZY1VkRqFafuQm6wk,0NWbwDZY1VkRqFafuQm6wk,640,https://i.scdn.co/image/81f1dd8ed0664a51366afb2a664666b4d99bbcf1,640,320,https://i.scdn.co/image/3125fe449f57be5d6901c9c99be050b143627e99,320,160,https://i.scdn.co/image/24b5642d9bfc2466f493c9f04ae6301053716126,160,,,,Mike WiLL Made-It,76,artist,spotify:artist:0NWbwDZY1VkRqFafuQm6wk,1,,0,,1
5fbc5c5f1790a7e7ff55ca93,https://api.spotify.com/v1/search?query=missy+elliott&type=artist&offset=0&limit=1,https://open.spotify.com/artist/2wIVse2owClT7go1WT98tk,,1477229,dance pop,hip hop,hip pop,pop,pop rap,r&b,urban contemporary,virginia hip hop,,,https://api.spotify.com/v1/artists/2wIVse2owClT7go1WT98tk,2wIVse2owClT7go1WT98tk,640,https://i.scdn.co/image/ccbbf5f1d3023fd27ddbb84872853148f12e5687,640,320,https://i.scdn.co/image/9ffedadd75494a846f4fc529eed6672d0c6632a4,320,160,https://i.scdn.co/image/a9e72ae10b8b4cedaae325eb5881410d845ede7a,160,,,,Missy Elliott,77,artist,spotify:artist:2wIVse2owClT7go1WT98tk,1,https://api.spotify.com/v1/search?query=missy+elliott&type=artist&offset=1&limit=1,0,,7
5fbc5c5f1790a7e7ff55ca94,https://api.spotify.com/v1/search?query=mmi&type=artist&offset=0&limit=1,https://open.spotify.com/artist/5YGY8feqx7naU7z4HrwZM6,,13166075,dance pop,pop,pop dance,post-teen pop,,,,,,,https://api.spotify.com/v1/artists/5YGY8feqx7naU7z4HrwZM6,5YGY8feqx7naU7z4HrwZM6,640,https://i.scdn.co/image/f040656afb8bc16cd44781dd39ea3d02184f5c0f,640,320,https://i.scdn.co/image/8d15c82eaf82ee38af11c2d755293ba6fb2ea036,320,160,https://i.scdn.co/image/8a303968e21579c92c2c1e9c811e0578c401423e,160,,,,Miley Cyrus,89,artist,spotify:artist:5YGY8feqx7naU7z4HrwZM6,1,https://api.spotify.com/v1/search?query=mmi&type=artist&offset=1&limit=1,0,,90
5fbc5c601790a7e7ff55ca95,https://api.spotify.com/v1/search?query=moby&type=artist&offset=0&limit=1,https://open.spotify.com/artist/3OsRAKCvk37zwYcnzRf5XF,,1331239,downtempo,electronica,,,,,,,,,https://api.spotify.com/v1/artists/3OsRAKCvk37zwYcnzRf5XF,3OsRAKCvk37zwYcnzRf5XF,640,https://i.scdn.co/image/1190ba652ec800b58db3a32405aab33472e94977,640,320,https://i.scdn.co/image/20ff937d7bb21aae7cdd93f40fea9a4ac31b5da1,320,160,https://i.scdn.co/image/4ad6050adb10a81c5e3459cb5391c074fde62757,160,,,,Moby,74,artist,spotify:artist:3OsRAKCvk37zwYcnzRf5XF,1,https://api.spotify.com/v1/search?query=moby&type=artist&offset=1&limit=1,0,,103
5fbc5c601790a7e7ff55ca96,https://api.spotify.com/v1/search?query=money+man&type=artist&offset=0&limit=1,https://open.spotify.com/artist/3Rx4PJ7SP6unkOk5elPUK7,,271252,atl trap,rap,southern hip hop,trap,,,,,,,https://api.spotify.com/v1/artists/3Rx4PJ7SP6unkOk5elPUK7,3Rx4PJ7SP6unkOk5elPUK7,640,https://i.scdn.co/image/3cb0365a56c8af17cbbfff49a7a5629ffeb8ab85,640,320,https://i.scdn.co/image/1819538bb42878468de0eed2aa9b1ee3cd2cef20,320,160,https://i.scdn.co/image/b648c12dd5cca382d9ee35b0b7bf6735b98408c4,160,,,,Money Man,76,artist,spotify:artist:3Rx4PJ7SP6unkOk5elPUK7,1,https://api.spotify.com/v1/search?query=money+man&type=artist&offset=1&limit=1,0,,108
5fbc5c601790a7e7ff55ca97,https://api.spotify.com/v1/search?query=moneybagg+yo&type=artist&offset=0&limit=1,https://open.spotify.com/artist/3tJoFztHeIJkJWMrx0td2f,,1682907,rap,southern hip hop,tennessee hip hop,trap,,,,,,,https://api.spotify.com/v1/artists/3tJoFztHeIJkJWMrx0td2f,3tJoFztHeIJkJWMrx0td2f,640,https://i.scdn.co/image/c2d10d97091d938a960f273b296f81fa80a5d4f7,640,320,https://i.scdn.co/image/feea6c77d4b1c65f8e5c7bef852c9bec87568896,320,160,https://i.scdn.co/image/03629e7a089aefa83ed0b3c731015fa68db7499e,160,,,,Moneybagg Yo,81,artist,spotify:artist:3tJoFztHeIJkJWMrx0td2f,1,https://api.spotify.com/v1/search?query=moneybagg+yo&type=artist&offset=1&limit=1,0,,2
5fbc5c601790a7e7ff55ca98,https://api.spotify.com/v1/search?query=moneybagg+yo+x+megan+thee+stallion&type=artist&offset=0&limit=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,0
5fbc5c601790a7e7ff55ca99,https://api.spotify.com/v1/search?query=mulatto&type=artist&offset=0&limit=1,https://open.spotify.com/artist/3MdXrJWsbVzdn6fe5JYkSQ,,364713,pop r&b,trap queen,,,,,,,,,https://api.spotify.com/v1/artists/3MdXrJWsbVzdn6fe5JYkSQ,3MdXrJWsbVzdn6fe5JYkSQ,640,https://i.scdn.co/image/cfdaa0346d934dfa76ad7b26c4c994235a32953c,640,320,https://i.scdn.co/image/b60f5c09891bf6eca05827e4bdca768f8683e901,320,160,https://i.scdn.co/image/a944c02b3440a09c4b0470f3a9bba4645ede0213,160,,,,Mulatto,75,artist,spotify:artist:3MdXrJWsbVzdn6fe5JYkSQ,1,https://api.spotify.com/v1/search?query=mulatto&type=artist&offset=1&limit=1,0,,44
5fbc5c611790a7e7ff55ca9a,https://api.spotify.com/v1/search?query=murda+beatz&type=artist&offset=0&limit=1,https://open.spotify.com/artist/3CbYyyd8wH3RT6t0jwpdzC,,115704,canadian hip hop,,,,,,,,,,https://api.spotify.com/v1/artists/3CbYyyd8wH3RT6t0jwpdzC,3CbYyyd8wH3RT6t0jwpdzC,640,https://i.scdn.co/image/e2c19c75f3731f633450c567384e38bf8b266a9c,640,320,https://i.scdn.co/image/4c45d78eb46edfa14835454fe4875a988358ab26,320,160,https://i.scdn.co/image/557b36704b6f1ff3fb9a454a52354d6d99b17d91,160,,,,Murda Beatz,69,artist,spotify:artist:3CbYyyd8wH3RT6t0jwpdzC,1,https://api.spotify.com/v1/search?query=murda+beatz&type=artist&offset=1&limit=1,0,,3
5fbc5c611790a7e7ff55ca9b,https://api.spotify.com/v1/search?query=mustard&type=artist&offset=0&limit=1,https://open.spotify.com/artist/0YinUQ50QDB7ZxSCLyQ40k,,771802,cali rap,hip hop,pop rap,rap,southern hip hop,trap,,,,,https://api.spotify.com/v1/artists/0YinUQ50QDB7ZxSCLyQ40k,0YinUQ50QDB7ZxSCLyQ40k,640,https://i.scdn.co/image/4dcf713a3bc309590381ecf718be7d5b1b8f0f61,640,320,https://i.scdn.co/image/f1f97ee839676c3ed7e8188e08a3bcff491be24d,320,160,https://i.scdn.co/image/4daa358232eccceddb13ad6f01d394c407f5e668,160,,,,Mustard,83,artist,spotify:artist:0YinUQ50QDB7ZxSCLyQ40k,1,https://api.spotify.com/v1/search?query=mustard&type=artist&offset=1&limit=1,0,,139
5fbc5c611790a7e7ff55ca9c,https://api.spotify.com/v1/search?query=n*e*r*d&type=artist&offset=0&limit=1,https://open.spotify.com/artist/5wPoxI5si3eJsYYwyXV4Wi,,616070,hip hop,virginia hip hop,,,,,,,,,https://api.spotify.com/v1/artists/5wPoxI5si3eJsYYwyXV4Wi,5wPoxI5si3eJsYYwyXV4Wi,640,https://i.scdn.co/image/b589c353b05ad9aa1db13ca2cc04dc16e034b4d5,640,320,https://i.scdn.co/image/9d6fcbc28d1a2d3e299c201d326eb4b180fa2cdf,320,160,https://i.scdn.co/image/4df4878d146818b7d86b952a5376e1afd5257128,160,,,,N.E.R.D,64,artist,spotify:artist:5wPoxI5si3eJsYYwyXV4Wi,1,https://api.spotify.com/v1/search?query=n*e*r*d&type=artist&offset=1&limit=1,0,,2134
5fbc5c621790a7e7ff55ca9d,https://api.spotify.com/v1/search?query=nas&type=artist&offset=0&limit=1,https://open.spotify.com/artist/20qISvAhX20dpIbOOzGK3q,,2126823,conscious hip hop,east coast hip hop,gangster rap,hardcore hip hop,hip hop,queens hip hop,rap,,,,https://api.spotify.com/v1/artists/20qISvAhX20dpIbOOzGK3q,20qISvAhX20dpIbOOzGK3q,640,https://i.scdn.co/image/f730419a55fac73c1b59e29ccf06600a56b11b39,640,320,https://i.scdn.co/image/3f22ab09e6f0e866b5f8d0680c66ed12654e768b,320,160,https://i.scdn.co/image/cfd69a226ae97922de551a6143ac42428d808d84,160,,,,Nas,77,artist,spotify:artist:20qISvAhX20dpIbOOzGK3q,1,https://api.spotify.com/v1/search?query=nas&type=artist&offset=1&limit=1,0,,7723
5fbc5c621790a7e7ff55ca9e,https://api.spotify.com/v1/search?query=nav&type=artist&offset=0&limit=1,https://open.spotify.com/artist/7rkW85dBwwrJtlHRDkJDAC,,2252825,canadian hip hop,melodic rap,pop rap,rap,toronto rap,trap,,,,,https://api.spotify.com/v1/artists/7rkW85dBwwrJtlHRDkJDAC,7rkW85dBwwrJtlHRDkJDAC,640,https://i.scdn.co/image/d819f806207d520282f92cd7a8bb0438ddfff4c1,640,320,https://i.scdn.co/image/8108a07afbaeebfde0663f9443c2d6000c514c21,320,160,https://i.scdn.co/image/2215ac3b2bbed64b575da1917a4bf892679142fd,160,,,,NAV,90,artist,spotify:artist:7rkW85dBwwrJtlHRDkJDAC,1,https://api.spotify.com/v1/search?query=nav&type=artist&offset=1&limit=1,0,,5205
5fbc5c621790a7e7ff55ca9f,https://api.spotify.com/v1/search?query=nav+with+gunna&type=artist&offset=0&limit=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,0
5fbc5c621790a7e7ff55caa0,https://api.spotify.com/v1/search?query=nba+youngboy&type=artist&offset=0&limit=1,https://open.spotify.com/artist/7wlFDEWiM5OoIAt8RSli8b,,5818060,baton rouge rap,trap,,,,,,,,,https://api.spotify.com/v1/artists/7wlFDEWiM5OoIAt8RSli8b,7wlFDEWiM5OoIAt8RSli8b,640,https://i.scdn.co/image/b51a73a2709d6caa0937ccf9b3e2f8736ae70eda,640,320,https://i.scdn.co/image/e53e0d4ebd8cb859e8f0373a27183b6751f8d3a1,320,160,https://i.scdn.co/image/d708ebb98e755042a81c1621e2d98c21a0a0be02,160,,,,YoungBoy Never Broke Again,89,artist,spotify:artist:7wlFDEWiM5OoIAt8RSli8b,1,https://api.spotify.com/v1/search?query=nba+youngboy&type=artist&offset=1&limit=1,0,,5
5fbc5c621790a7e7ff55caa1,https://api.spotify.com/v1/search?query=ne-yo&type=artist&offset=0&limit=1,https://open.spotify.com/artist/21E3waRsmPlU7jZsS13rcj,,5630500,dance pop,pop,pop rap,r&b,urban contemporary,,,,,,https://api.spotify.com/v1/artists/21E3waRsmPlU7jZsS13rcj,21E3waRsmPlU7jZsS13rcj,640,https://i.scdn.co/image/5f82c1837dc465ab1a9cba1ba748d0ca65d1c154,640,320,https://i.scdn.co/image/aeca90daba171e80fab05f2dc22986a60cfb68f4,320,160,https://i.scdn.co/image/a424a25dd3649d17c2e984b91edb62d4badaf267,160,,,,Ne-Yo,82,artist,spotify:artist:21E3waRsmPlU7jZsS13rcj,1,https://api.spotify.com/v1/search?query=ne-yo&type=artist&offset=1&limit=1,0,,1480
5fbc5c631790a7e7ff55caa2,https://api.spotify.com/v1/search?query=nf&type=artist&offset=0&limit=1,https://open.spotify.com/artist/6fOMl44jA4Sp5b9PpYCkzz,,4473538,hip hop,pop rap,rap,,,,,,,,https://api.spotify.com/v1/artists/6fOMl44jA4Sp5b9PpYCkzz,6fOMl44jA4Sp5b9PpYCkzz,640,https://i.scdn.co/image/55db20d7c49bdcf52162474265c66ca601054b1c,640,320,https://i.scdn.co/image/cac511faa02c9257d5a3317d6df4dfb52ca19b5b,320,160,https://i.scdn.co/image/9f6f0a7a4839971f76831b297875a4435e25a3d1,160,,,,NF,86,artist,spotify:artist:6fOMl44jA4Sp5b9PpYCkzz,1,https://api.spotify.com/v1/search?query=nf&type=artist&offset=1&limit=1,0,,1079
5fbc5c631790a7e7ff55caa3,https://api.spotify.com/v1/search?query=nicki+minaj&type=artist&offset=0&limit=1,https://open.spotify.com/artist/0hCNtLu0JehylgoiP8L4Gh,,19257344,dance pop,hip pop,pop,pop dance,pop rap,post-teen pop,queens hip hop,,,,https://api.spotify.com/v1/artists/0hCNtLu0JehylgoiP8L4Gh,0hCNtLu0JehylgoiP8L4Gh,640,https://i.scdn.co/image/2a832cd2b8dd5d0deef6d682ca52ea29f5dda859,640,320,https://i.scdn.co/image/056fcee9935b746b878b45764c5f6def513b4c9a,320,160,https://i.scdn.co/image/15ad87d6070d40091eaf0c663e8889269f9d2bf8,160,,,,Nicki Minaj,92,artist,spotify:artist:0hCNtLu0JehylgoiP8L4Gh,1,https://api.spotify.com/v1/search?query=nicki+minaj&type=artist&offset=1&limit=1,0,,9
5fbc5c631790a7e7ff55caa4,https://api.spotify.com/v1/search?query=nipsey+hussle&type=artist&offset=0&limit=1,https://open.spotify.com/artist/0EeQBlQJFiAfJeVN2vT9s0,,1766904,conscious hip hop,gangster rap,hip hop,pop rap,rap,southern hip hop,trap,,,,https://api.spotify.com/v1/artists/0EeQBlQJFiAfJeVN2vT9s0,0EeQBlQJFiAfJeVN2vT9s0,640,https://i.scdn.co/image/2a53f9d4a36e958d54797aae6aee9645b547c9fd,640,320,https://i.scdn.co/image/7f18cddb7e6ae064052e8d0361f0443b6166d436,320,160,https://i.scdn.co/image/97320c81b6e40fab6a81f2193308f0c1a7fe0ecb,160,,,,Nipsey Hussle,76,artist,spotify:artist:0EeQBlQJFiAfJeVN2vT9s0,1,https://api.spotify.com/v1/search?query=nipsey+hussle&type=artist&offset=1&limit=1,0,,10
5fbc5c631790a7e7ff55caa5,https://api.spotify.com/v1/search?query=nle+choppa&type=artist&offset=0&limit=1,https://open.spotify.com/artist/0ErzCpIMyLcjPiwT4elrtZ,,2411440,memphis hip hop,,,,,,,,,,https://api.spotify.com/v1/artists/0ErzCpIMyLcjPiwT4elrtZ,0ErzCpIMyLcjPiwT4elrtZ,640,https://i.scdn.co/image/a834398b4fe2264e2b16cec18d9d961aede25c88,640,320,https://i.scdn.co/image/055ffeebd217804be1fc118a04c54c3538b524f9,320,160,https://i.scdn.co/image/a4479133d2cd4c8bbdb3ded884a5f093e4dbbe6d,160,,,,NLE Choppa,84,artist,spotify:artist:0ErzCpIMyLcjPiwT4elrtZ,1,https://api.spotify.com/v1/search?query=nle+choppa&type=artist&offset=1&limit=1,0,,3
5fbc5c631790a7e7ff55caa6,https://api.spotify.com/v1/search?query=offset&type=artist&offset=0&limit=1,https://open.spotify.com/artist/4DdkRBBYG6Yk9Ka8tdJ9BW,,1785544,atl hip hop,hip hop,pop rap,rap,southern hip hop,trap,,,,,https://api.spotify.com/v1/artists/4DdkRBBYG6Yk9Ka8tdJ9BW,4DdkRBBYG6Yk9Ka8tdJ9BW,640,https://i.scdn.co/image/d718d632faa01221dd271f4e60a421596718fda0,640,320,https://i.scdn.co/image/b60b0ff831301120e8af4817c9ef411b612e7c76,320,160,https://i.scdn.co/image/9f6f583f4fb9f79ef1957dc1e5ab55d3bf78319f,160,,,,Offset,84,artist,spotify:artist:4DdkRBBYG6Yk9Ka8tdJ9BW,1,https://api.spotify.com/v1/search?query=offset&type=artist&offset=1&limit=1,0,,57
5fbc5c641790a7e7ff55caa7,https://api.spotify.com/v1/search?query=oumou+sangare&type=artist&offset=0&limit=1,https://open.spotify.com/artist/65CKKZilbcSKkAPC9a5Mvh,,67195,afrobeat,afropop,malian blues,mande pop,wassoulou,world,,,,,https://api.spotify.com/v1/artists/65CKKZilbcSKkAPC9a5Mvh,65CKKZilbcSKkAPC9a5Mvh,640,https://i.scdn.co/image/b2d17ee3310d510effda344518a8906b4e7ff5cb,640,320,https://i.scdn.co/image/43509b8d370edf4e35dc878b0c5cb7c0d06551d9,320,160,https://i.scdn.co/image/d0202f55c0dad4ab3fdf0cc77dd7f16f7fcff271,160,,,,Oumou Sangaré,56,artist,spotify:artist:65CKKZilbcSKkAPC9a5Mvh,1,https://api.spotify.com/v1/search?query=oumou+sangare&type=artist&offset=1&limit=1,0,,9
5fbc5c641790a7e7ff55caa8,https://api.spotify.com/v1/search?query=pardison+fontaine&type=artist&offset=0&limit=1,https://open.spotify.com/artist/7Gkyjs2OYQpJdOvvmwIz2Z,,106926,nyc rap,,,,,,,,,,https://api.spotify.com/v1/artists/7Gkyjs2OYQpJdOvvmwIz2Z,7Gkyjs2OYQpJdOvvmwIz2Z,640,https://i.scdn.co/image/f150e3dd7c2e8548b7daecfdbd23777454e00db6,640,320,https://i.scdn.co/image/93d59d9820d894db79e6adb74c4a682cddccda63,320,160,https://i.scdn.co/image/d1baa4c5a407d9c90c7efd2592d2b8421b660967,160,,,,Pardison Fontaine,58,artist,spotify:artist:7Gkyjs2OYQpJdOvvmwIz2Z,1,,0,,1
5fbc5c641790a7e7ff55caa9,https://api.spotify.com/v1/search?query=partynextdoor&type=artist&offset=0&limit=1,https://open.spotify.com/artist/2HPaUgqeutzr3jx5a9WyDV,,2635636,pop,pop rap,r&b,rap,toronto rap,trap,urban contemporary,,,,https://api.spotify.com/v1/artists/2HPaUgqeutzr3jx5a9WyDV,2HPaUgqeutzr3jx5a9WyDV,640,https://i.scdn.co/image/797276c2f8da713f0534e012de4d144f338e1664,640,320,https://i.scdn.co/image/b19e6d30da4637a9f55bec1aab0ca799d370dccd,320,160,https://i.scdn.co/image/478ac303bac0a96bf7d202cb6b96a1f8d4e5661c,160,,,,PARTYNEXTDOOR,83,artist,spotify:artist:2HPaUgqeutzr3jx5a9WyDV,1,https://api.spotify.com/v1/search?query=partynextdoor&type=artist&offset=1&limit=1,0,,2
